feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	Prevotella_copri_clade_C	GGB1680_SGB2312	Bacteroides_ilei	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	Lactobacillus_acidophilus	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
HSM67VD6	0.000142129284554672	0.012452751202279	0.108180704315952	NA	0.165578676523142	NA	0.0238054299104545	0.222225058454752	0.0752553119799059	NA	NA	0.063953174935419	0.112531371568017	NA	0.0277815783293683	0.00184032918449239	NA	0.0388303944291855	NA	0.0266858963232216	NA	NA	NA	0.00562135615025679	NA	NA	NA	0.0070530636416545	NA	NA	0.0279784355568262	NA	NA	0.00401249757502119	0.00516219279347349	NA	0.00136411439773737	0.0012949897385107	0.0107721132541684	0.00583863425193232	NA	1.83787867958626e-05	NA	NA	1.77661605693335e-05	NA	0.00361000214419179	NA	0.000181745780536865	NA	NA	NA	0.00124985960648975	NA	NA	0.00179417800876055	NA	0.00689806920634272	0.000139270362164204	0.00318718794351586	NA	NA	NA	0.00757226436863762	NA	NA	NA	NA	NA	0.00161324906319239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00243539345919399	0.000767926974953797	NA	NA	0.0012210661738429	0.00761310611707287	0.00211274364655551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.53467974963984e-06	NA	0.000688387669876146	NA	NA	NA	0.00267441979191129	0.000502557714495757	NA	NA	NA	5.00311418331717e-06	NA	0.00070186544685978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00315379981417004	NA	NA	NA	0.000487956789430154	0.00298706337618313	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VDP	0.645522275270252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215025779217808	NA	NA	NA	NA	NA	NA	NA	NA	0.111473467543756	NA	NA	0.00677577594996276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00758181051723463	NA	NA	NA	0.00118132622250108	NA	NA	NA	NA	NA	NA	NA	NA	0.0109501424780728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00148686979595571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.55300445734105e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VDZ	0.0403409091477281	0.0122029842650624	0.0065281985757985	0.909474133059409	NA	NA	NA	0.00187442830386739	0.000916013831808859	0.00598679040053505	NA	0.0118514789573323	0.00305874618706742	NA	NA	NA	NA	0.000451406816242924	NA	NA	0.000425306422126973	NA	NA	0.00363335486365844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000263603980420104	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000534608072581896	NA	NA	NA	NA	NA	4.49006780002368e-05	NA	NA	NA	NA	0.000936014133813419	NA	NA	NA	NA	NA	0.000215203249569068	NA	NA	NA	NA	NA	7.50011325171009e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00078641187481931	NA	NA	NA	NA	NA	0.000430606502158182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.74005647485267e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VE4	0.0798098069601792	0.0137473461785974	0.0165805949772358	0.796844884514915	NA	NA	NA	0.0104603164738407	0.000528258311297511	0.013408138185157	NA	0.0191845977117494	0.0268758181989499	0.000569255967715096	NA	NA	NA	0.00460516951378183	NA	NA	0.000692549653274099	NA	NA	0.0050536377651566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000315952599091035	NA	NA	0.000891222892930961	0.000671198795530954	NA	NA	NA	NA	NA	NA	NA	NA	0.00183316660284798	NA	NA	NA	NA	NA	NA	0.000378301113251765	NA	NA	NA	0.00108528514922545	NA	0.000227141049981054	NA	NA	NA	0.00247669949820472	NA	NA	NA	NA	NA	0.000893628623380893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0015311471926128	NA	NA	NA	NA	NA	0.000412282055857051	NA	8.24965066789085e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000531666429434913	NA	NA	0.00030943707912247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VEC	NA	0.0891537879173354	NA	NA	NA	NA	NA	0.745181011766266	0.0172018870843478	NA	NA	NA	NA	0.00822708333012103	NA	0.00154622087151472	NA	NA	0.0101928047585199	NA	0.000166833963200929	NA	0.0648896742317594	NA	NA	NA	0.00143253118371421	NA	NA	NA	NA	NA	NA	0.00707260875174171	NA	0.00608609886582715	0.00289374177330214	NA	NA	NA	0.00942709545976222	NA	NA	NA	NA	NA	0.00230524858825882	NA	0.00808615334641895	NA	NA	NA	0.00294328827377217	0.000243517966003083	NA	NA	NA	0.000855345291309266	NA	0.000947242742388521	NA	NA	NA	NA	NA	0.00119816184539127	NA	0.0084641253012494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000330275738610344	NA	NA	0.00685006067390436	NA	0.000416416749800965	NA	NA	0.00180227965298947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000714723688315506	NA	NA	0.00101179710399677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000359983080178469	NA	NA	NA	NA	NA	NA	NA
HSM67VEE	NA	0.129373771145989	NA	NA	NA	NA	NA	0.50017308647659	0.0232834947885795	NA	NA	NA	NA	0.0151499427443077	NA	0.0519957199297057	NA	NA	NA	0.00386651929718651	NA	NA	0.0771457742754174	0.00430697979169754	NA	NA	0.00728454697078849	NA	NA	NA	NA	NA	NA	0.00109473676305656	NA	0.0016718307521945	0.00193925692030398	NA	NA	NA	0.0923455726002074	0.000897400448679365	NA	NA	NA	NA	0.0017686215025867	NA	0.0256552853746986	NA	NA	NA	0.0121280479047462	NA	NA	NA	NA	0.00074324449061938	NA	0.0019203785519624	NA	NA	NA	NA	NA	0.0116379404305081	NA	0.0147155316716962	NA	NA	NA	NA	NA	NA	NA	0.0011588814952669	NA	NA	NA	0.00394902089585054	NA	NA	0.00616842863032848	NA	0.000544343670578521	NA	0.0034541156042439	0.00069067710032017	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.1784332268454e-06	NA	8.89682220738603e-05	0.00224569142962754	0.000134547487075357	NA	0.000516391169387671	NA	NA	NA	NA	NA	NA	2.11729766482925e-05	NA	0.000354621283764509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00156627877008578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VEG	NA	0.196448925853948	0.000324641543395059	NA	NA	NA	NA	0.163207602545512	0.103386782639137	NA	NA	NA	NA	0.0263950315434184	NA	0.0101827676793491	NA	NA	0.0086458061165264	0.0779515839095615	0.00861889392591858	NA	0.050368495699665	0.0467474286673316	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0206243797746623	NA	0.000473718126801341	0.00193894916583864	NA	NA	0.0863546505430859	0.0255600119600318	0.00235153211948758	NA	NA	0.00882338419313544	NA	0.00871456994213455	NA	0.0655710226484096	NA	NA	NA	0.0126025338569132	NA	NA	NA	NA	0.00096629597772942	NA	0.00301151651041703	NA	NA	NA	NA	NA	0.00159322287468391	NA	0.0174785142182189	NA	NA	NA	NA	NA	NA	NA	0.00249467530653939	NA	NA	NA	0.0217173961459624	0.00551583358603245	NA	0.004929698789015	NA	0.000839787491171424	NA	0.00485129319433081	0.003665567504992	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000308324703420242	NA	4.42885656459315e-05	0.000543965301498119	7.84055946841848e-05	NA	0.0047621862955073	NA	NA	0.0010100547758437	NA	NA	NA	NA	NA	0.000896260710045304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VEI	NA	0.439170392630026	0.0802299428221052	NA	NA	NA	NA	0.0445523195641729	0.0987651762231809	NA	NA	0.00359184338508076	NA	0.0314333237330588	NA	0.0693590939447576	NA	NA	0.0371526522665284	NA	0.000893369336244128	NA	0.038298426399736	0.00605145630898616	NA	NA	0.0026960115630126	NA	NA	NA	NA	NA	NA	0.0011859947350001	NA	NA	0.000491778939774676	0.00152366310362069	NA	0.00722165009328204	0.00571953374062165	0.00166115189546255	NA	NA	0.0143385419354667	NA	0.00262829320285168	NA	0.02076932366493	NA	NA	NA	0.00217868433281358	NA	NA	NA	NA	0.000513633501462972	NA	0.000770552855770461	NA	NA	NA	NA	NA	0.000448788041430093	NA	0.00419638365488097	NA	NA	NA	NA	NA	NA	NA	0.00219212540126976	NA	NA	NA	0.0518606696791761	0.00410537428296774	NA	0.0147480328072882	NA	5.53033274647496e-05	0.00100017965886158	0.000893574543396131	0.00118743118506412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000180377086610448	0.00234090058647178	0.000962216335741063	NA	0.00131701950155388	NA	NA	NA	NA	NA	NA	0.00323539856205192	NA	7.94151678250773e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VEM	NA	0.417387834771401	0.107643613131599	NA	NA	NA	NA	0.0416144183572247	0.0838730488685991	NA	NA	0.010664225733938	NA	0.0491007945769144	NA	0.0132976134162726	NA	NA	0.040705211871038	0.00168544725056146	NA	NA	0.0355756712920759	0.0203719729083123	NA	NA	0.00300156841242573	NA	NA	NA	NA	NA	NA	0.00274053077375534	NA	0.000551125736530659	0.000618701894287772	0.00285798209263057	NA	0.00724980760578505	0.0395941098996572	0.000749376898887429	NA	NA	0.00709914088733429	NA	0.00118950697414061	NA	0.0127509649906565	NA	NA	NA	0.00567660549861676	NA	NA	NA	NA	0.000350375609942504	0.000677427553725387	0.00134256853331312	NA	NA	NA	NA	NA	0.00104779487751899	NA	0.00309704967076667	NA	NA	NA	NA	NA	NA	NA	0.000570180338794992	NA	NA	NA	0.0692629586132997	0.00342233151488566	NA	0.00719243555197278	NA	0.000482091849638571	0.000815495327509565	0.000171699667398273	0.0015636227442813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.53854209801986e-05	0.000283007699204673	0.00027374070684661	NA	0.0012496903627132	NA	NA	NA	NA	NA	NA	0.00210183716561646	NA	2.10329489475134e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VEM_TR	NA	0.440215698137831	0.0807091649791006	NA	NA	NA	NA	0.036517598297443	0.0913240541288897	NA	NA	0.00707499243582822	NA	0.0784588564892662	NA	0.0134298360576006	NA	NA	0.0269044465849447	0.0025449432872372	NA	NA	0.0218556815514469	0.0390873815002954	NA	NA	0.00166897096892266	NA	NA	NA	NA	NA	NA	0.00356964199106327	NA	0.00060909977954053	0.00035788264976773	0.00154633693174649	NA	0.0110937359264396	0.0333633464918786	0.000572987969444399	NA	NA	0.00668767761713821	NA	0.0008022875266155	NA	0.0120426624506998	NA	NA	NA	0.00365543363238991	NA	NA	NA	NA	0.000455259293755276	0.000722862418282678	0.00139531441958145	NA	NA	NA	NA	NA	0.00126714880455819	0.000142255483124356	0.00234382346626828	NA	NA	NA	NA	NA	NA	NA	0.000496589573518478	NA	NA	NA	0.0626355171341668	0.00299101807437843	NA	0.00607137634945712	NA	0.000586138513005417	0.00156982004524831	0.000185881889541069	0.00142171987609683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00023733600045839	0.000222202438423884	NA	0.00112249282538698	NA	NA	NA	NA	NA	NA	0.00204052600921811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VF9	0.600557774456986	NA	0.00237354708508359	NA	NA	3.85750959609088e-06	NA	0.228752140649943	NA	NA	0.00421154325457656	0.00562853511287395	NA	NA	0.00103777723439278	NA	0.00547744932036039	NA	0.00820642305350602	NA	0.0800750414200093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00666181191940462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000123761766207915	NA	0.054537470669533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00231879187942797	NA	NA	NA	NA	2.36808227982242e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.60786614784575e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78597915273188e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VFD	0.833253058211333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166736811275562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01305131054731e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VFF	0.523773612424541	NA	0.0609618463799327	NA	NA	NA	0.0267027509023193	0.219013338623812	NA	NA	NA	0.00584721529303522	NA	0.00511448257383583	NA	0.0148777312448232	NA	NA	0.00152056890540035	NA	0.0122309212183274	NA	NA	NA	NA	NA	0.00211462115188574	NA	NA	NA	NA	0.00972985883782282	NA	0.0137062192456335	NA	NA	0.00849648346675782	0.00284335938184152	NA	0.000330108688003863	NA	0.00326062987359695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00916858188769525	NA	NA	NA	0.00181585384102404	0.00346865058266795	NA	NA	NA	NA	NA	0.0262404143780718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0275687356857734	NA	NA	0.00463319783138155	NA	NA	NA	0.000983975850342262	NA	NA	NA	NA	NA	0.000474319991978245	NA	NA	NA	NA	9.02344877851074e-05	NA	NA	NA	5.16210917635568e-05	0.012110062313008	NA	NA	0.000286066883523049	0.00207641744706866	NA	NA	NA	NA	NA	NA	NA	NA	1.49537289632526e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000493165787383988	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VFH	0.331739679967395	NA	0.0238459709661142	NA	NA	NA	0.0256532098681572	0.268032967175148	NA	NA	NA	0.0975936299149944	NA	NA	NA	NA	NA	NA	0.0208670946059594	NA	0.158248687555797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0166970720283611	NA	NA	NA	NA	0.0031556681739963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0300718933159958	NA	0.0164851037987294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00439937685181591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000325786172676577	NA	0.00269675746225207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000187102142607615	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VFJ	0.259746291666148	NA	0.0431928132712931	NA	NA	NA	0.0488258767554293	0.30533472135114	NA	NA	NA	0.080724940646971	NA	NA	NA	NA	NA	NA	0.049588456202507	NA	0.127960871397686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.023465489663995	NA	0.00246542578089059	NA	NA	0.0055603412080978	0.00290648035835609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00297207102997644	NA	NA	NA	0.00160451054894872	NA	NA	NA	NA	NA	NA	0.00439698568174723	NA	0.00687516799448436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00247968898972687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0293383156797665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000279237468766586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00228231430406992	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VHB	0.00229995176325066	0.0105022297439919	0.147436827473768	0.000530391030381029	0.10432539773997	NA	0.0547085555098785	0.219316589532879	0.0508728658588898	6.16285136755894e-05	0.000466427334144419	0.0468318832018845	0.161565189616316	NA	0.0336467317546348	0.0150164422234715	0.00028763357371161	0.0278333455338161	NA	0.00270464905404293	NA	NA	NA	0.00917198792162355	NA	NA	NA	0.00455929165587491	NA	NA	0.0313877979807169	NA	NA	0.00218674617387952	0.00729338431612199	NA	0.000689386503883458	0.000992757177462807	0.000714667393348404	0.00402961133322984	NA	0.000283876975678667	NA	NA	NA	NA	0.00141644051777292	0.000584709407343864	0.00374786648075906	NA	NA	NA	0.00023087848451119	NA	0.00214115934910136	0.00458914138078532	NA	0.00200835853215298	0.000185088600379903	0.000890009144777967	NA	NA	NA	0.0125679525434047	NA	NA	NA	NA	NA	0.000360734940839164	NA	NA	1.00514379800383e-05	NA	0.0158029926278286	4.85311853985704e-05	NA	NA	NA	NA	NA	0.00196307629640452	0.00442973978857663	NA	NA	NA	0.00447157001532184	0.00170194196827665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00024296051602255	NA	NA	NA	0.000613949954194886	0.000400229985023357	3.46216197090215e-05	NA	NA	NA	NA	0.000630702350828283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000968085466057258	NA	NA	NA	4.81250666923055e-05	0.000194835449330244	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VHD	NA	0.012255733153118	0.182065569614268	NA	0.0968126595259892	NA	0.0333511727987961	0.119502441955162	0.0208365092473104	NA	NA	0.0686770847514553	0.0860645514196437	NA	0.0208810399769785	0.00308525606901876	NA	0.0812373999434246	NA	0.0902410651179891	NA	NA	NA	0.00447712159885088	NA	NA	NA	0.0103478410442487	NA	NA	0.0642918778394709	NA	NA	0.00521029917313466	0.000840275507650318	NA	0.000750296939465109	0.00224375774956977	0.00451319454691154	0.0101902002232039	NA	3.55634431445502e-05	NA	NA	NA	NA	0.00377125348807065	NA	0.00358069864944513	NA	NA	NA	0.00191247765311438	NA	0.0265193232796465	0.00199450794460826	NA	0.00535836130175653	NA	0.00147104259379578	NA	NA	NA	0.0128153733529744	NA	NA	NA	NA	NA	0.000713204981572226	NA	NA	NA	NA	0.00480585417072572	NA	NA	NA	NA	NA	NA	0.00168625747036108	3.81109677251046e-05	NA	NA	0.00060855267180302	0.00438561451591734	0.00143863808113112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.64805519935499e-05	NA	0.000119733655286093	NA	NA	NA	0.00185378268677839	0.000390484567707496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00311786438364987	NA	NA	NA	0.000454172682221375	0.0050172987109118	NA	NA	NA	NA	NA	NA	NA	NA
HSM67VHF	NA	0.0167656658604463	0.172557991335887	NA	0.179693484289592	0.000296442959255832	0.0420246820056477	0.103618771708494	0.0383898211684696	NA	NA	0.0622558708782802	0.168543646875275	NA	0.0393764378831916	0.00193639431126674	NA	0.043336337790697	NA	0.0142719017970875	NA	9.36242782407656e-06	NA	0.00314221395569597	NA	NA	NA	0.0114910572022969	7.73417950684528e-06	NA	0.0206656258767736	NA	NA	0.00195888449114849	0.0109457975470643	NA	0.000482368563979625	0.00158428561266557	0.00128102436358134	0.00305215147064914	NA	0.00193212015943401	NA	NA	NA	NA	0.00171535960220265	NA	0.000661170582315533	NA	NA	NA	0.00178852901095821	NA	0.00250210883598461	0.00371617148751983	NA	0.00305774857423962	0.000385996616703526	0.00127288312199518	NA	NA	NA	0.00558194052802668	NA	NA	NA	NA	NA	0.000191115646234965	NA	NA	NA	NA	0.0237828055145921	0.000237520723276043	NA	NA	NA	NA	NA	0.00277687573951731	0.00220474998705034	NA	NA	0.000607336622327089	0.00545982190423437	0.00180949270804256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000127410430823309	NA	NA	NA	0.000125883948025906	0.000144507038154234	NA	NA	NA	NA	NA	0.000125782182506079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00062819855389161	NA	NA	NA	5.91257670194432e-05	0.00141739016014942	NA	NA	NA	NA	NA	NA	NA	NA
