feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	GGB1680_SGB2312	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	Dysgonomonas_mossii	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
CSM79HP4	-4.02537168647754	-4.3999008531409	NA	NA	NA	NA	-8.57802611251434	-9.09807344403738	-5.69236986454115	-5.3552773117366	-6.17256391789456	-8.85888003549303	NA	-7.35302365500825	-5.89216588546009	-5.81452202086307	-4.10483119858522	-4.4588970504095	NA	-6.15471984351167	NA	NA	NA	NA	NA	-5.48357970972909	-8.55088174159546	-6.63153013478867	-8.55769120219609	NA	NA	-8.0022651316435	NA	NA	-9.66352172556413	NA	NA	-10.5443296739269	-9.20590525914338	-7.2168893062021	-6.18593121402832	-10.2166423097509	-9.64285935410268	NA	NA	NA	NA	NA	-7.57523100075818	NA	NA	NA	-11.1516687932151	NA	-7.21343519808316	-8.42538860120344	-4.21568559771705	NA	-4.26506152694371	NA	NA	NA	-7.15648466096136	-8.57531736641062	NA	NA	NA	NA	NA	NA	-1.34300710203524	NA	NA	NA	-6.91798180371967	-12.0627723932184	NA	NA	-10.1301941409425	-10.5778530617905	-12.1227697290251	NA	NA	-12.542527431293	-11.5597403235645	NA	NA	NA	NA	NA	NA	NA	-8.93315729388293	NA	NA	NA	NA	NA	NA	-15.1602798671318	-11.6216560810775	NA	NA	NA	NA	-10.4383164363048	-11.7149874800241	NA	-7.72459763317515	-4.50747609397676	NA	NA	NA	NA	NA	NA	-9.51775090379922	NA	NA	-11.2994426148034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.5305603716131	NA	-11.4847148176297	NA	NA	NA	NA	-14.2812952680932	NA	NA	NA	NA	NA	NA	NA	NA
CSM79HP6	-3.30620367131947	-3.63522919476326	NA	NA	NA	-16.9022242579651	-7.69959722107925	-8.27906934559346	-5.46199503986394	-4.77314859039541	-5.16903477276936	-7.28172822966927	NA	-7.49059719270923	-5.26299506867724	-5.82474090110542	-3.72112732479037	-4.96894791647397	NA	-6.34280787782261	NA	NA	NA	NA	NA	-4.15781084740726	-6.32358015860924	-5.3566250107808	-7.29704920765012	NA	NA	-8.50702761390658	NA	NA	-6.44901001006549	-14.8632301263491	NA	-11.0565623655528	-9.25461798662362	-9.92808472543267	-6.70453629389607	-9.65755089630679	-8.40123235694448	NA	NA	NA	NA	NA	-8.45327353835511	NA	NA	NA	-12.6501421123027	NA	-6.18793168643337	-7.76744632675522	-3.35812487870084	-16.2465587659006	-3.52385145114224	NA	NA	-5.33447650268279	-6.89529302412991	-8.18558094772503	NA	NA	NA	-12.0259596263872	NA	NA	-4.61956421854306	NA	NA	NA	-6.52168906520136	-9.85394267941287	NA	NA	-10.2589610784229	-11.9646992757858	-12.3313288693793	NA	NA	-11.9913864778397	-12.4930658458089	NA	-16.3371613146815	NA	NA	NA	NA	NA	-6.38222456348228	NA	NA	NA	NA	NA	-12.6752512892389	-12.5052090288831	-11.973756583818	NA	NA	NA	NA	-10.5731498240676	-10.0080709483433	NA	-7.17717321438165	-4.4726455503775	NA	NA	NA	NA	NA	NA	-8.27646538299391	NA	NA	-13.0836201947744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.82205012757778	-6.03717957128282	-15.1205052628942	NA	NA	NA	NA	-15.6741963019591	NA	NA	-13.7279141618369	NA	NA	NA	NA	NA
CSM7CZ2F_P	-2.4393579294752	-4.67201434377747	-4.47554851830208	NA	-4.16362372029617	NA	-6.51024374951767	-8.36079575205687	-4.9169864856909	-4.27466921207333	-4.78638646114945	-6.80706359332468	-16.1204388279912	-11.5141986181202	-8.13289938205288	NA	NA	-4.66542229898549	-5.09489683807001	NA	-8.83167109491265	-2.07961816562158	NA	NA	NA	NA	-8.65618595681892	-8.85350705197716	NA	NA	-4.77904930166666	NA	NA	-8.27290798347898	NA	NA	-12.1127704622927	-7.9964377758245	-7.53471929742229	-9.91856186377249	-5.56618463328465	NA	NA	NA	-6.53831873237408	-4.41747088383561	NA	NA	NA	NA	NA	NA	-11.4552681963696	NA	-6.54186866196606	NA	NA	-10.7658904480881	-13.270579177419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.63393896615568	NA	NA	NA	NA	-5.32648902368382	NA	NA	NA	NA	-8.53134661098616	-10.9680164073986	-5.61331259836118	-11.8227582793505	-8.28593103033971	-10.2429228345161	-12.4636675477419	NA	NA	NA	NA	NA	-7.76524140867062	NA	NA	NA	-8.93268396825752	NA	-14.2799170419983	NA	-14.8142534696496	-8.78716210948747	-8.18594792695183	NA	NA	-9.02101965583658	NA	NA	NA	NA	NA	NA	NA	NA	-15.6081041273575	NA	NA	NA	NA	NA	-10.2574531485835	NA	NA	NA	NA	NA	NA	NA	-11.2932500076171	-10.8219055386848	NA	-11.4020453398614	NA	-9.29778771883703	NA	NA	NA	NA	-10.6201604876219	NA	NA	NA	NA	NA	NA	-10.3152823749397	NA
CSM7KOOH	-4.36373458641099	-4.60246723227381	-4.7974580831249	NA	NA	-9.78564486288369	-7.79005464542447	-7.21655003592433	-13.67443515368	-4.37244784530502	-6.11736953102142	-8.73433377406212	NA	-7.47420167019089	-6.22449878903982	-8.47866648224735	-3.50421596956617	-3.70218773393379	NA	-4.83007984980359	NA	NA	NA	NA	NA	-2.74031592578951	-7.96651067504959	-7.79709293451395	-7.83904364928875	NA	NA	-7.32377942302833	NA	NA	-9.29010344287109	-11.8309047988069	NA	-12.3592120826705	-9.48482442922491	-9.5024057444944	-4.83908758336649	-9.36100536449355	-8.90002487124629	NA	NA	NA	NA	NA	-8.98683096197748	NA	NA	NA	-9.84730722542433	NA	-7.09900404120692	-9.26019921943184	-3.10896663621208	-14.3012506219731	-4.09048920608461	NA	NA	-5.48866356271854	-5.81421646122135	-7.2774003521683	NA	NA	NA	NA	NA	NA	-8.8955506379244	NA	NA	NA	-11.3502789579005	-10.3090186666861	NA	NA	-9.36966684761857	-10.7883569796862	-12.176796137045	NA	NA	-12.7784373789128	-9.94866197438397	-12.6272733055791	NA	NA	NA	NA	NA	NA	-8.0079682922109	NA	NA	NA	NA	-11.0754191166699	-11.8905235383324	-9.82981790586564	-11.8050427354949	NA	NA	NA	-14.6501132819372	-9.57534551353526	-8.38042524975483	-15.8725057032737	-4.84682126374481	-4.20917155708611	NA	NA	NA	NA	NA	NA	-6.61197815305045	NA	NA	-10.8866435851892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.4395344535928	-13.2705900692713	-9.87827264649256	NA	NA	NA	NA	-12.7289687026485	NA	NA	NA	NA	NA	NA	NA	NA
CSM7KOOJ	-3.28217102739532	-4.27080766958402	-4.71101760292955	NA	NA	-17.5928453400116	-7.71387482986041	-7.27442806392128	-5.85841796473244	-4.68831106577615	-5.36536309707842	-8.44338046545359	NA	-5.7768217001835	-6.10380021489669	-6.46932743184695	-3.90149680855457	-3.85549000784074	NA	-5.5474269429807	NA	NA	NA	NA	NA	-3.19598342480326	-7.61798465769247	-7.89348496411988	-7.74571837586094	NA	NA	-7.63184590489227	NA	NA	-7.99239551198988	-12.368736446086	NA	-11.574428765443	-8.880509412354	-7.86522736894681	-6.59841332713121	-7.76548499147702	-8.53311032421385	NA	NA	NA	NA	NA	-8.48600617299358	NA	NA	NA	-12.599875542079	NA	-7.7123434688835	-8.05571324054613	-3.96062762295404	-13.9998900485368	-3.8993777424789	-11.8273105936485	NA	-5.5771205634843	-7.03331953665364	-6.81256076193945	NA	-12.7981406747332	NA	-11.5503955538865	NA	-18.8367709228976	-4.18410576740549	NA	NA	NA	-7.35131231678691	-11.4127151642493	NA	NA	-10.2060727065358	-11.1554400277042	-10.7020744097663	NA	NA	-11.4158134520749	-11.094949160879	-13.5224560121201	-13.9554154193962	NA	NA	NA	NA	NA	-8.04612233357238	NA	NA	NA	NA	NA	-10.2563635753794	-11.2341208891356	-10.9210487603253	NA	NA	NA	NA	-10.7222066302951	-9.27493030763076	NA	-6.5828767978054	-3.77003111519021	NA	NA	NA	NA	NA	NA	-7.64340767935678	NA	NA	-11.9833792819179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.69572258871372	-8.57097084038873	-13.5494230597204	NA	NA	NA	NA	-11.4599029804809	NA	NA	NA	NA	NA	NA	NA	NA
CSM7KOOL	-2.52147402001308	-3.98723617546922	-4.28805688534145	NA	NA	NA	-6.03671796481335	-6.64200837728778	-8.96393647217514	-4.44918618247578	-5.13481841096365	-7.39658541834573	NA	-6.94501465998568	-8.38264622738786	-6.29366360118148	-3.6065715184461	-4.18417804822806	NA	-6.75152144131897	NA	NA	NA	NA	NA	-4.88979810234735	-5.95175580436764	-6.56184028142263	-7.79708959712432	NA	NA	-7.82766863562476	NA	NA	-7.99043492492198	NA	NA	-15.4357575638474	-12.5960046513874	-10.5709047614075	-4.26736829810555	-8.33518956135586	-7.84902360915251	NA	NA	NA	NA	NA	-7.54704553231689	NA	NA	NA	-11.0722629762344	NA	-7.52591062490749	-7.78492673841309	-3.20079738988366	-12.3848763948452	-4.57116265794355	-13.5019912622475	NA	-6.11287030319543	-6.41784992759534	-8.46979572764479	NA	NA	NA	NA	NA	NA	-7.19813697784036	NA	NA	NA	-8.0349219059579	-10.2982540400975	NA	NA	-9.65278454845949	-10.685535872979	-11.1866623489715	NA	NA	NA	-9.65278454845949	-13.0444974478517	NA	NA	NA	NA	NA	NA	-6.68544996810513	NA	NA	NA	NA	NA	NA	-12.0055409236349	-14.5472328507099	NA	NA	NA	NA	-11.4623582259981	-10.9450557946365	NA	-9.82422196752736	-4.21569244787204	NA	NA	NA	NA	NA	NA	-7.83863135879971	NA	NA	-14.8239193571349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.6555080427907	-6.77697849098141	-11.7285046333228	NA	NA	NA	NA	NA	NA	NA	-17.4283780334821	NA	NA	NA	NA	NA
CSM7KOON	-3.744925756501	-5.03460461639872	-4.42209552260707	NA	NA	NA	-7.50815232491393	-8.76986819748834	-5.16554255869098	-4.84653484857792	-6.27741698215064	-8.15336493077477	NA	-6.18891778030967	-5.99560471423943	-8.67217528912302	-5.29941773069448	-4.0396035656319	NA	-6.27112289902374	NA	NA	NA	NA	NA	-4.52060949451349	-7.30912722974065	-6.95765140833997	-8.97229655041207	NA	NA	-8.94386695851106	NA	NA	-8.49923910493924	NA	NA	-10.0807679322264	-9.41823435980291	-8.1273762717448	-6.2289275486757	-13.6011073498001	-9.328433890442	NA	NA	NA	NA	NA	-9.65331540878725	NA	NA	NA	-7.56510525864184	NA	-5.73662924852677	-7.94152951906818	-3.82835924162195	-10.7042564261681	-4.49814337008442	-11.7407134170956	NA	NA	-5.73330168583232	-8.13053167537298	NA	NA	NA	-13.4260778147746	NA	-10.739336405403	-1.86802795636543	NA	NA	NA	-8.60731115169538	-9.11312797980915	NA	NA	-10.982849140943	-11.2024199823923	-11.4807130713515	NA	NA	-12.5025057617728	-8.57735491865752	-16.866144108545	-13.1480565245845	NA	NA	NA	NA	NA	-8.19588915557167	NA	NA	NA	NA	NA	NA	-11.2024199823923	-12.7341157148612	NA	NA	NA	NA	-11.3025791841057	-8.22469441647736	NA	-8.11455541920915	-3.99480096936985	NA	NA	NA	NA	NA	NA	-6.69354992032669	NA	NA	-8.75845623923061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.71843038619283	-7.60718555797711	-11.3107369386146	NA	NA	NA	NA	-10.3417460498619	NA	NA	-10.0988424360078	NA	NA	NA	NA	NA
CSM7KOOP	-3.42325565927662	-4.82566265106048	-4.27051661845941	NA	NA	NA	-8.27976133177721	-8.7726268204263	-5.72443668920144	-5.41762710378439	-6.95302858650707	-8.44211750990295	NA	-5.14226008675057	-6.93420511933928	-6.32719279948414	-5.56495540088645	-4.76852327387392	NA	-4.99885742011486	NA	NA	NA	NA	NA	-5.22810878490695	-6.52607377997977	-6.60430178103036	-7.88981877124607	NA	NA	-7.38953688610914	NA	-13.7570496884489	-7.93063894269704	NA	NA	-9.68464119292079	-9.001748676282	-6.28795605670644	-5.51291785263346	-10.160040720709	-9.48095409990184	NA	NA	NA	NA	NA	-7.88955098562286	NA	NA	NA	-9.60673649785819	NA	-6.12629512979717	-7.21630684309975	-3.70625967879353	-13.610640611477	-3.22451583602377	-13.4612629874388	NA	NA	-7.08637699814269	-7.47701156075847	NA	NA	NA	-11.6162001368189	NA	-13.2706660611722	-2.33601647108777	NA	NA	NA	-7.1527231035691	-10.3939524045851	NA	NA	-10.2473420821698	-9.07198090144326	-10.6926280838171	NA	NA	-12.4147204015018	-8.94642831572194	-11.3704864303414	NA	NA	NA	NA	-14.7705119482555	NA	-7.64345265220108	NA	NA	NA	NA	NA	-13.5187928556494	-13.6809290551307	-10.0559229726563	NA	NA	NA	-12.6167066121764	-11.001665988502	-10.9322534665421	NA	-7.2359901974514	-4.67625278217032	NA	NA	NA	NA	NA	NA	-7.2224366205588	NA	NA	-9.40900675030737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.65373751725282	-9.51159264455	-8.66952116416264	NA	NA	NA	NA	-11.8233133639934	NA	NA	-14.5846454029441	NA	NA	NA	NA	NA
CSMA8M9R	-2.93801192574854	-4.83409526880199	-4.11659314061153	NA	NA	NA	-7.93298809667117	-6.67269500440726	-5.04190870592421	-5.01709478457584	-5.51986914208064	-7.83325701076123	-16.7968852605887	-6.25518200173305	-6.0287450556007	-6.24790926743026	-4.05564862940196	-4.05492678542319	NA	-5.30976876501415	-15.7495795458103	NA	NA	NA	NA	-4.00893102187058	-11.3954368260577	-6.63474573304378	-10.4080069217766	NA	NA	-7.95051731460378	NA	NA	-9.56128583334592	-12.7094224193383	NA	-10.8405187842642	-8.73943498840471	-7.48143375294801	-7.25793330230778	-10.1493788650213	-8.12611100443228	NA	NA	NA	NA	NA	-7.81286562750279	NA	NA	NA	-10.5189005132888	NA	-6.88319797354135	-8.56986304195809	-3.56773799364209	-12.2095202696522	-3.40048205696488	-15.0773367194999	NA	NA	-6.42204863195478	-8.65290689290639	NA	-12.9744950101697	NA	-14.7264959326972	NA	NA	-3.9069960215374	NA	NA	NA	-8.69177992741526	-10.1833536076707	NA	NA	-8.29980519584368	-11.4216140896153	-10.0780670131327	NA	NA	-12.0377294267883	-10.5499705201181	-14.6992744639622	-12.6925486007739	NA	NA	NA	NA	NA	-7.31247855611496	NA	NA	NA	NA	NA	-12.331346063863	-11.6052173382587	-11.7944827703733	NA	NA	NA	NA	-9.79088651996717	-10.0669700039416	NA	-8.05820748246948	-3.69610029333698	NA	NA	NA	NA	NA	NA	-7.27816654425806	NA	NA	-10.9359224627305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.22713089756742	-11.9977979545146	-13.9171794943063	NA	NA	NA	-14.3218003776399	-12.1491870045195	NA	NA	-10.8457948610696	NA	NA	NA	NA	NA
CSMAAEUA	-2.36102566090351	-4.70107451297	-3.65031555352341	NA	NA	NA	-6.80344678048188	-7.99429426986444	-5.65658863742449	-4.51053674050842	-5.45958844696351	-5.66967015876981	-14.2123184105067	-7.36130741491356	-6.06775696577656	-5.33682501491822	-3.35028271815198	-4.62867622589725	NA	-6.0944287690338	NA	NA	NA	NA	NA	-5.06450166242541	-7.87630626540449	-7.41965851566805	-8.44609005536684	NA	NA	-9.74667451713104	NA	NA	NA	NA	NA	NA	-10.0928081323089	-9.15150848855013	-6.73257224951847	-8.58801264493082	-8.43505962676005	NA	NA	NA	NA	NA	-8.21398387324525	NA	NA	NA	-10.4689752465698	NA	-6.39609083890947	-8.5896178347174	-3.42349168697192	-11.0611144992359	-4.08757268343248	-12.5992244745027	NA	NA	-6.23786751506944	-7.86807869433915	NA	NA	NA	-10.1381656540677	NA	-13.633456109322	-7.38952911136374	NA	NA	NA	NA	-8.59997088913044	NA	NA	-10.8223218328548	-11.031947597631	-11.408010364008	NA	NA	-12.436614374857	-13.2276175468896	NA	NA	NA	NA	NA	NA	NA	-7.40852788368682	NA	NA	NA	NA	-18.5160991586839	-10.310713162653	-11.0604294588427	-12.4992908709973	-17.2681716452404	NA	NA	NA	-9.64856300171217	-10.2337829196953	NA	-13.9513145399003	-3.84254393084517	NA	NA	NA	NA	NA	NA	-6.98293168190767	NA	NA	-13.123781735905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.20568755423671	-7.188172323175	-12.0926330373344	NA	NA	NA	NA	-13.1777341739858	NA	NA	NA	NA	NA	NA	NA	NA
CSMAE44D	-2.33712015088656	-4.47965574259135	-5.23592591448045	NA	NA	NA	-7.48148849943469	-6.97893981616666	-6.82960551560045	-4.44125199623292	-5.97654619179362	-8.65082007159332	NA	-9.43633177364044	-6.09313206877569	-6.3356715840396	-3.45845259829962	-3.66622605066285	NA	-6.89023894181769	NA	NA	NA	NA	NA	-5.53622255111672	-9.35132824988774	-6.61190056170393	-7.69686669902074	NA	NA	-11.6173918442234	NA	NA	NA	-13.7378722201311	NA	-11.3669879869636	-10.9536384427631	-10.2689526203708	-6.61652252924051	-9.49620422963693	-8.43056122131586	NA	NA	NA	NA	NA	-9.6238276692051	NA	NA	NA	-12.0460499195926	NA	-6.44798719632098	-8.5974629652057	-3.08503880954799	-14.8490896987296	-4.07811795721612	NA	NA	NA	-5.88786690937523	-9.10063968633167	NA	NA	NA	NA	NA	NA	-4.90272848049791	NA	NA	NA	NA	-8.38242165542599	NA	NA	-10.1059793643425	NA	-12.9916288123768	NA	NA	-10.9867817402454	-12.2674823042668	NA	-14.303190191706	NA	NA	NA	NA	NA	-7.3781934964788	NA	NA	NA	NA	NA	-12.3083642380439	NA	-13.6898160787866	NA	NA	NA	NA	-11.4154788147927	-9.32399865398584	NA	NA	-3.31794261537698	NA	NA	NA	NA	NA	NA	-6.97859609228847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.19521475312988	-8.39131559493048	NA	NA	NA	NA	NA	NA	NA	NA	-13.0295781666042	NA	NA	NA	NA	NA
CSMAG78W	NA	-3.89924233293434	-2.46320587075495	NA	NA	NA	NA	NA	-9.59589497560196	-4.07519237147763	-7.16678303697658	NA	NA	-7.33818661621437	NA	-6.65077954116747	-2.67681029875847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.47284508302185	-5.31273539865849	NA	NA	-8.03639513465973	NA	-13.2047779712936	NA	NA	NA	-9.88374996692579	-8.65012530472974	-8.91178199754377	NA	-4.84268833910869	-7.78193515381573	NA	NA	NA	-17.333311341539	NA	-7.74548269391627	NA	NA	NA	-9.77065261518235	NA	-8.85750423037849	-8.14317240641338	-2.34475978360602	-11.6889306307475	-5.34905473053092	-14.2944920926485	NA	NA	-5.92758966723825	NA	NA	NA	NA	NA	NA	NA	-8.85529557250546	NA	NA	NA	NA	-8.21871716225151	NA	NA	NA	-10.6009434591112	-11.8667435416201	NA	NA	-10.9052176894347	-8.27349986581513	-11.059049680282	NA	NA	NA	NA	-9.74425608618398	NA	-5.76910121355008	NA	NA	NA	NA	NA	NA	-10.855222008778	NA	-13.7418059949511	NA	NA	-11.319443089035	-8.96199009649177	-9.85286994786837	NA	-8.26962211283052	-2.75475102367307	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0479091226768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.636407023482	NA	NA	NA	-15.6884063003617	-12.7549214947413	NA	NA	NA	NA	NA	NA	NA	NA
CSMAHYLR	NA	-5.05183822809093	-2.70188382420929	NA	NA	NA	NA	NA	-6.96153679638536	-4.01290209642309	-4.11839529623166	NA	NA	-6.57402662649429	NA	-7.30078619027847	-2.73353944210881	-10.4086293315201	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.93889739923178	-6.59768968822775	NA	NA	-9.81998951931028	NA	NA	NA	NA	NA	-10.5821867569606	-9.57548475350215	-9.71984906895701	NA	-7.76859882827735	-7.80530200967304	NA	NA	NA	NA	NA	-9.57147844501188	NA	NA	NA	-9.80565846831171	NA	-7.83133998859266	-6.87462427053752	-2.44437150249425	-11.5219062460497	-4.86788540582249	-13.2107954751714	NA	NA	-5.52659212254738	NA	NA	NA	NA	NA	NA	NA	-3.78298793400131	NA	NA	NA	NA	-9.33197257467434	NA	NA	NA	-16.1676378927555	-11.0640515530658	NA	NA	-12.9240381585529	-10.7703023952099	NA	NA	NA	NA	NA	NA	NA	-6.66201995669085	NA	NA	NA	NA	NA	NA	-10.5372153730772	NA	NA	NA	NA	NA	-10.8126628969336	-9.35099240216771	NA	-11.2367082855792	-2.87300313609573	NA	NA	NA	NA	NA	NA	-6.15795717818042	NA	NA	-13.6364466484751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.6073205940278	NA	NA	NA	-13.8813337075987	-11.6258329744503	NA	NA	NA	NA	NA	NA	NA	NA
ESM5GEYU_P	-1.40234039135784	-3.3539579736819	-3.90146640176715	NA	-12.1530800568375	-14.0529493914303	-14.1787132480873	-3.17145640248076	-4.28604395135788	NA	NA	-10.3366309481068	NA	-5.02884799592818	NA	-10.0354388096457	-11.0635586729679	NA	NA	NA	-6.59318293774245	-7.38419663135889	-9.3958292924336	-5.25983845746792	NA	NA	-10.3342933374832	NA	NA	NA	-13.720298686271	NA	NA	-5.27778794922899	-7.85322475135001	-4.80775978877535	-6.59379443428726	-11.7142070725441	-13.9563208267508	-7.69430404549229	-9.33770362012555	-8.92205655027184	NA	NA	NA	NA	-9.10920623632874	NA	-9.98414725411335	NA	NA	NA	-10.1696550026659	-13.5587634478065	NA	-15.4350530013471	NA	-10.1324563847116	-9.26577750728208	-8.70254007640698	NA	-4.66957504110098	NA	-5.34849900629654	-12.3737568220782	-7.44408238833862	NA	-11.7784295154984	NA	NA	NA	NA	NA	NA	NA	-10.2419383725328	NA	NA	-7.74034044158416	NA	NA	NA	-11.6960850542697	-7.21480904658917	-12.9804871378816	NA	NA	NA	NA	-10.1457171678209	-9.94587403931569	NA	NA	NA	NA	-8.02786393313619	NA	NA	-8.38339088152454	-12.9325526608179	NA	-8.57000713731752	NA	-6.0465373585266	-13.2936080996006	NA	NA	NA	-11.7106654732603	NA	NA	NA	NA	-14.4417476539211	-9.41176068009029	NA	NA	NA	NA	-13.9325526608179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.42984433426641	-15.932552660818	NA	NA	NA	NA	NA	NA	-6.80846514644315	NA
ESM5GEZ1_P	-2.09700558291917	-3.73807930238765	-4.11902593424084	NA	NA	-17.6757089932952	NA	-2.45679620735253	-3.70729653773954	NA	NA	NA	NA	-2.80567310264308	NA	-6.43996788762474	NA	NA	NA	NA	-7.78000200905977	NA	-5.18059805060477	-5.07275299528967	NA	NA	-9.92634962248517	NA	NA	NA	NA	NA	NA	-6.22110794960073	-7.62645231874147	-5.80325157910103	-7.26447435717377	NA	NA	-6.65255731986117	-5.93705678992966	-10.738559097211	NA	NA	NA	NA	-11.1177875112585	NA	-9.6557557332	NA	NA	NA	-10.9228557074595	-13.5536125169435	NA	NA	NA	-12.9560969658792	-11.5735621062877	-11.1257987953757	NA	-4.80710029256718	NA	-7.65445740872411	NA	-8.48068456184803	NA	-12.5947177202731	NA	NA	NA	NA	NA	NA	NA	-12.0450857400869	NA	NA	-7.77480937926934	NA	NA	NA	NA	-9.01703179954533	-9.50807268701527	NA	NA	NA	NA	-12.7973248253756	NA	NA	NA	NA	NA	-8.13819514447835	NA	NA	-9.2541014852292	-11.6227866025553	NA	-10.794395494337	NA	-6.20339341038613	-17.6446820976746	NA	NA	NA	-8.53738153681288	NA	NA	NA	NA	-15.7730061946501	-10.1567565632119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.9825250911569	-6.91459141499178	NA	NA	NA	NA	NA	-11.531715842311	NA	NA	NA	NA	NA	NA	NA	-10.0811409718549	NA
